290	9.561225	10.00528
292	9.558794	10.00569
294	9.558275	10.00541
296	9.559562	10.00522
298	9.559906	10.00545
300	9.561355	10.00559
@2	10	
302	9.562702	10.00514
304	9.559752	10.00453
306	9.515892	10.005
308	9.415718	10.00564
310	9.296319	10.00461
312	9.180517	10.00391
314	9.066941	10.00546
316	8.961263	10.00452
318	8.862888	10.00473
320	8.773903	10.00553
322	8.694235	10.00535
324	8.625185	10.0046
326	8.563451	10.00528
328	8.515636	10.00508
330	8.508986	10.00496
332	8.562536	10.00487
334	8.638842	10.00434
336	8.718697	10.00442
338	8.799853	10.00443
340	8.879374	10.00422
342	8.954481	10.00388
344	9.024282	10.00392
346	9.088328	10.00527
348	9.147289	10.00496
350	9.197843	10.00511
352	9.241298	10.00532
354	9.279542	10.00454
356	9.314396	10.0047
358	9.34625	10.00469
360	9.370717	10.00492
362	9.392675	10.00447
364	9.411725	10.00412
366	9.427141	10.00472
368	9.441307	10.00479
370	9.452981	10.00433
372	9.464854	10.00441
374	9.47333	10.00466
376	9.481295	10.00447
378	9.487269	10.00486
380	9.494183	10.00466
382	9.499096	10.0049
384	9.504469	10.00382
386	9.508207	10.00419
388	9.514323	10.00424
390	9.517468	10.00387
392	9.519573	10.00455
394	9.5213	10.00419
396	9.523599	10.00472
398	9.527202	10.00492
400	9.531114	10.00498
402	9.533175	10.00475
404	9.534632	10.0043
406	9.537797	10.00484
408	9.538731	10.00482
410	9.540465	10.0046
412	9.543096	10.00424
414	9.544457	10.00395
416	9.545744	10.00384
418	9.546559	10.00467
420	9.547969	10.00438
422	9.549504	10.00447
424	9.549843	10.00486
426	9.549736	10.00512
428	9.550543	10.00439
430	9.551556	10.00422
432	9.552341	10.00537
434	9.552319	10.00513
436	9.551249	10.00505
438	9.551439	10.00523
440	9.551975	10.00489
442	9.553425	10.00481
444	9.554995	10.00486
446	9.554727	10.00441
448	9.555779	10.00521
450	9.555717	10.00429
452	9.556315	10.00408
454	9.557848	10.00448
456	9.558672	10.00398
458	9.558326	10.00447
460	9.558415	10.00488
462	9.55939	10.00453
464	9.559195	10.00497
466	9.557971	10.00504
468	9.555836	10.00468
470	9.557396	10.00503
472	9.559565	10.0045
474	9.560092	10.00446
476	9.558916	10.00447
478	9.559371	10.0047
480	9.560021	10.00471
482	9.559564	10.00436
484	9.55971	10.00447
486	9.560107	10.00497
488	9.559974	10.0042
490	9.560383	10.00378
492	9.560842	10.00342
494	9.560379	10.00348
496	9.561546	10.00397
498	9.561353	10.00339
500	9.560678	10.00327
502	9.560074	10.00371
504	9.559665	10.00402
506	9.559496	10.00427
508	9.559502	10.00406
510	9.559551	10.00402
512	9.560147	10.00421
514	9.560535	10.004
516	9.560501	10.00387
518	9.561037	10.00368
520	9.561511	10.00345
522	9.560364	10.00358
524	9.560694	10.00319
526	9.561028	10.00314
528	9.560398	10.00301
530	9.560882	10.00391
532	9.561701	10.00438
534	9.561437	10.00434
536	9.561249	10.00398
538	9.561807	10.00451
540	9.5616	10.00425
@3	10	
542	9.561023	10.00443
544	9.557435	10.00415
546	9.520144	10.00446
548	9.427122	10.00468
550	9.312879	10.00435
552	9.199054	10.00455
554	9.087916	10.00489
556	8.984076	10.00435
558	8.888723	10.00487
560	8.802722	10.00497
562	8.725494	10.00441
564	8.659474	10.00437
566	8.602705	10.00412
568	8.556342	10.00373
570	8.551977	10.0036
572	8.604653	10.00282
574	8.676418	10.00387
576	8.752625	10.0034
578	8.830151	10.00297
580	8.905585	10.00292
582	8.978573	10.00304
584	9.047026	10.00289
586	9.109029	10.00276
588	9.164499	10.0033
590	9.213556	10.00332
592	9.255048	10.00382
594	9.292259	10.00354
596	9.32427	10.00322
598	9.352065	10.00434
600	9.376988	10.00361
602	9.398515	10.00329
604	9.415835	10.00311
606	9.432156	10.00292
608	9.445926	10.00378
610	9.457548	10.00357
612	9.467726	10.00369
614	9.474877	10.00367
616	9.482904	10.00252
618	9.490682	10.00285
620	9.496876	10.00321
622	9.501544	10.00374
624	9.506046	10.00394
626	9.510634	10.00408
628	9.514396	10.00408
630	9.518495	10.00384
632	9.521716	10.00374
634	9.52458	10.00289
636	9.5274	10.00353
638	9.530296	10.00349
640	9.532922	10.00334
642	9.534881	10.00346
644	9.536717	10.00359
646	9.538334	10.00343
648	9.541232	10.0041
650	9.543013	10.00432
652	9.544866	10.0043
654	9.546725	10.00444
656	9.548449	10.00435
658	9.549336	10.00412
660	9.549626	10.0039
662	9.550697	10.00362
664	9.550324	10.00361
666	9.551055	10.00409
668	9.552743	10.00392
670	9.553043	10.00384
672	9.553052	10.00382
674	9.553357	10.00425
676	9.555487	10.00444
678	9.556861	10.00393
680	9.557642	10.00364
682	9.557764	10.00325
684	9.55731	10.00418
686	9.556436	10.00443
688	9.55727	10.00298
690	9.558912	10.00329
692	9.558485	10.00372
694	9.558423	10.00343
696	9.559428	10.0039
698	9.560272	10.00418
700	9.561333	10.00428
702	9.56086	10.00476
704	9.559902	10.00414
706	9.55969	10.00457
708	9.560206	10.00451
710	9.561413	10.00386
712	9.561731	10.00374
714	9.561992	10.00358
716	9.56186	10.00382
718	9.562044	10.0045
720	9.561619	10.00443
722	9.562649	10.00421
724	9.563102	10.00356
726	9.563463	10.00316
728	9.563345	10.00317
730	9.563106	10.00359
732	9.564368	10.00363
734	9.564474	10.00382
736	9.562949	10.0047
738	9.563	10.00411
740	9.563282	10.00368
742	9.564011	10.00407
744	9.563651	10.00389
746	9.563827	10.00381
748	9.565037	10.00385
750	9.564494	10.00383
752	9.564023	10.00359
754	9.564183	10.00427
756	9.564555	10.00424
758	9.564525	10.00366
760	9.565002	10.00453
762	9.565451	10.00422
764	9.566508	10.00363
766	9.565438	10.00351
768	9.5645	10.00401
770	9.564851	10.00367
772	9.564431	10.00418
774	9.564713	10.00439
776	9.563441	10.00426
778	9.563962	10.0035
780	9.565479	10.00406
@4	10	
782	9.564786	10.00324
784	9.562786	10.00391
786	9.528344	10.00383
788	9.438444	10.00332
790	9.329395	10.0038
792	9.218958	10.00374
794	9.112685	10.00358
796	9.011214	10.00422
798	8.917328	10.0032
800	8.833223	10.00379
802	8.759626	10.00468
804	8.693881	10.00363
806	8.637801	10.00319
808	8.590062	10.00373
810	8.582527	10.00381
812	8.631206	10.00407
814	8.698242	10.00409
816	8.770503	10.00444
818	8.844029	10.00389
820	8.91676	10.00408
822	8.987133	10.00374
824	9.05303	10.00359
826	9.114121	10.00311
828	9.168242	10.00341
830	9.217078	10.00405
832	9.25914	10.00335
834	9.296406	10.0033
836	9.328565	10.00357
838	9.356212	10.00412
840	9.381827	10.00342
842	9.403994	10.00405
844	9.423322	10.00433
846	9.438783	10.00456
848	9.45141	10.0046
850	9.463083	10.00398
852	9.473381	10.00401
854	9.482354	10.00327
856	9.489708	10.00397
858	9.495995	10.00375
860	9.50048	10.0037
862	9.506221	10.00389
864	9.511538	10.00423
866	9.515407	10.004
868	9.518884	10.00438
870	9.523045	10.00419
872	9.526933	10.00386
874	9.530561	10.00427
876	9.533378	10.00436
878	9.535322	10.00484
880	9.537274	10.00456
882	9.539767	10.00497
884	9.5422	10.00438
886	9.54459	10.0048
888	9.545974	10.00434
890	9.547111	10.0039
892	9.549184	10.0049
894	9.551347	10.00491
896	9.552584	10.00387
898	9.554082	10.00511
900	9.555759	10.00389
902	9.556636	10.00419
904	9.556757	10.00367
906	9.558438	10.00319
908	9.558576	10.00373
910	9.559216	10.00431
912	9.559576	10.00452
914	9.559878	10.00395
916	9.55945	10.00481
918	9.559607	10.00419
920	9.560148	10.00387
922	9.560815	10.00436
924	9.56244	10.00383
926	9.562541	10.00435
928	9.562319	10.00454
930	9.56369	10.00487
932	9.56454	10.00434
934	9.564589	10.00363
936	9.564507	10.00406
938	9.566296	10.00416
940	9.566091	10.00463
942	9.565798	10.00452
944	9.566027	10.00428
946	9.564736	10.00407
948	9.564478	10.00481
950	9.565275	10.00464
952	9.565307	10.00482
954	9.565545	10.00393
956	9.565655	10.00414
958	9.565129	10.00493
960	9.564062	10.00471
962	9.564557	10.00442
964	9.564874	10.00448
966	9.565147	10.00483
968	9.565191	10.00463
970	9.565304	10.00447
972	9.566282	10.00422
974	9.566701	10.00427
976	9.567065	10.00425
978	9.5669	10.00436
980	9.566534	10.00403
982	9.565868	10.00429
984	9.567012	10.00409
986	9.568552	10.00454
988	9.570255	10.00415
990	9.568561	10.00474
992	9.569249	10.0041
994	9.567903	10.0045
996	9.567895	10.00431
998	9.566892	10.00431
1000	9.567721	10.00471
1002	9.568405	10.00495
1004	9.56797	10.00447
1006	9.567866	10.00498
1008	9.567836	10.00452
1010	9.567416	10.0041
1012	9.567414	10.00462
1014	9.56795	10.00472
1016	9.568059	10.00471
1018	9.568303	10.00383
1020	9.568087	10.00391
@5	10	
1022	9.568027	10.00386
1024	9.565975	10.0035
1026	9.533331	10.0046
1028	9.446925	10.00406
1030	9.340627	10.00452
1032	9.233749	10.00407
1034	9.132272	10.00439
1036	9.035394	10.00546
1038	8.945389	10.00497
1040	8.863963	10.00475
1042	8.791556	10.00448
1044	8.729067	10.00452
1046	8.674151	10.00497
1048	8.628397	10.00456
1050	8.618181	10.00505
1052	8.660924	10.00484
1054	8.722472	10.00467
1056	8.790874	10.0046
1058	8.863272	10.00453
1060	8.93489	10.00438
1062	9.002741	10.00436
1064	9.068433	10.00472
1066	9.128104	10.00505
1068	9.180684	10.0044
1070	9.227115	10.0047
1072	9.268076	10.00488
1074	9.304742	10.00471
1076	9.337051	10.00484
1078	9.365321	10.00465
1080	9.388804	10.0042
1082	9.409457	10.00421
1084	9.428102	10.00419
1086	9.444116	10.0045
1088	9.457094	10.00464
1090	9.469291	10.00488
1092	9.480262	10.00459
1094	9.489074	10.00432
1096	9.495827	10.0041
1098	9.502443	10.00456
1100	9.507984	10.00508
1102	9.512828	10.00434
1104	9.516899	10.00503
1106	9.520515	10.00516
1108	9.523871	10.00498
1110	9.526941	10.00494
1112	9.530004	10.0051
1114	9.533176	10.00446
1116	9.536256	10.00495
1118	9.538941	10.00493
1120	9.539773	10.00438
1122	9.541338	10.00506
1124	9.545025	10.00483
1126	9.548672	10.00513
1128	9.551313	10.00477
1130	9.551929	10.0047
1132	9.552853	10.00468
1134	9.554178	10.00474
1136	9.55505	10.00497
1138	9.556664	10.0058
1140	9.557793	10.00525
1142	9.558322	10.00488
1144	9.559736	10.00516
1146	9.560865	10.00536
1148	9.560476	10.00513
1150	9.56142	10.00531
1152	9.562128	10.00487
1154	9.562773	10.00502
1156	9.561537	10.00469
1158	9.561372	10.00536
1160	9.562731	10.00533
1162	9.565177	10.00563
1164	9.565376	10.00545
1166	9.564687	10.0062
1168	9.565052	10.00551
1170	9.566142	10.00529
1172	9.566016	10.00481
1174	9.566979	10.0052
1176	9.567803	10.00541
1178	9.567974	10.00586
1180	9.567885	10.00547
1182	9.567444	10.00589
1184	9.567022	10.00617
1186	9.567198	10.00594
1188	9.568101	10.00617
1190	9.57014	10.00578
1192	9.57088	10.00626
1194	9.570444	10.00628
1196	9.570485	10.00576
1198	9.570062	10.00541
1200	9.569917	10.00537
1202	9.569563	10.00631
1204	9.570937	10.00567
1206	9.571895	10.0054
1208	9.570079	10.00536
1210	9.568312	10.0057
1212	9.568751	10.00555
1214	9.569343	10.00576
1216	9.569678	10.00539
1218	9.568719	10.0053
1220	9.569258	10.00556
1222	9.568932	10.00497
1224	9.568847	10.00524
1226	9.569705	10.00496
1228	9.569037	10.00499
1230	9.568761	10.00542
1232	9.568838	10.00576
1234	9.570433	10.00527
1236	9.570962	10.00493
1238	9.570263	10.00542
1240	9.571205	10.00545
1242	9.571697	10.0057
1244	9.570128	10.00538
1246	9.569874	10.00548
1248	9.570133	10.00576
1250	9.570303	10.00601
1252	9.57053	10.00648
1254	9.570296	10.00641
1256	9.56964	10.0058
1258	9.570756	10.00564
1260	9.571135	10.00554
@6	10	
1262	9.570682	10.00617
1264	9.569262	10.00575
1266	9.539871	10.00581
1268	9.459276	10.00551
1270	9.356781	10.00565
1272	9.256347	10.00601
1274	9.15823	10.00562
1276	9.063369	10.00548
1278	8.976075	10.00547
1280	8.897924	10.00528
1282	8.827845	10.00575
1284	8.766115	10.00519
1286	8.713601	10.00509
1288	8.671261	10.00495
1290	8.658627	10.0054
1292	8.693977	10.00523
1294	8.752355	10.00514
1296	8.817049	10.00582
1298	8.883493	10.00561
1300	8.950831	10.00604
1302	9.016666	10.00523
1304	9.07949	10.00507
1306	9.136532	10.0055
1308	9.188096	10.00563
1310	9.235228	10.00557
1312	9.276944	10.00567
1314	9.312215	10.00612
1316	9.343173	10.00603
1318	9.370331	10.00526
1320	9.395296	10.00499
1322	9.415434	10.00531
1324	9.432899	10.00561
1326	9.447948	10.00523
1328	9.461371	10.00548
1330	9.472275	10.00489
1332	9.482436	10.00529
1334	9.490665	10.00491
1336	9.497293	10.00497
1338	9.503021	10.00483
1340	9.508608	10.00486
1342	9.513268	10.00506
1344	9.518184	10.00537
1346	9.522482	10.00505
1348	9.527449	10.00479
1350	9.530849	10.00465
1352	9.532874	10.00517
1354	9.536184	10.00523
1356	9.53885	10.00495
1358	9.540698	10.00455
1360	9.543105	10.00544
1362	9.545932	10.00499
1364	9.54793	10.00488
1366	9.550188	10.00446
1368	9.551165	10.00487
1370	9.550968	10.00463
1372	9.553144	10.00487
1374	9.554739	10.00497
1376	9.556888	10.00523
1378	9.559003	10.00497
1380	9.560633	10.00507
1382	9.562726	10.0052
1384	9.563172	10.00506
1386	9.563972	10.00537
1388	9.564503	10.00539
1390	9.564429	10.00532
1392	9.564774	10.00597
1394	9.565726	10.00519
1396	9.565182	10.00466
1398	9.565198	10.0044
1400	9.567121	10.00469
1402	9.567805	10.00538
1404	9.567671	10.00557
1406	9.56651	10.00577
1408	9.567217	10.00575
1410	9.568916	10.00578
1412	9.570567	10.00538
1414	9.571545	10.0057
1416	9.572367	10.00561
1418	9.571622	10.0062
1420	9.572368	10.0057
1422	9.57177	10.00525
1424	9.571234	10.00539
1426	9.568911	10.00512
1428	9.569415	10.00571
1430	9.571258	10.00573
1432	9.57271	10.00569
1434	9.571595	10.00563
1436	9.571536	10.00524
1438	9.57265	10.0053
1440	9.57194	10.0052
1442	9.571251	10.00591
1444	9.571906	10.00513
1446	9.571534	10.00466
1448	9.572274	10.00435
1450	9.573838	10.00436
1452	9.573002	10.00524
1454	9.572381	10.00564
1456	9.572111	10.00538
1458	9.571945	10.00555
1460	9.573056	10.0056
1462	9.573574	10.00541
1464	9.572886	10.00538
1466	9.571737	10.00644
1468	9.570686	10.00634
1470	9.57181	10.00541
1472	9.571883	10.00583
1474	9.571183	10.00551
1476	9.570041	10.00533
1478	9.570216	10.00536
1480	9.572516	10.00481
1482	9.573135	10.00487
1484	9.573977	10.00494
1486	9.573354	10.00503
1488	9.572553	10.00501
1490	9.572556	10.0048
1492	9.573627	10.005
1494	9.574933	10.0048
1496	9.574611	10.00433
1498	9.57337	10.00456
1500	9.57299	10.00455
@7	10	
1502	9.572791	10.00385
1504	9.570375	10.00456
1506	9.544067	10.0049
1508	9.469098	10.00461
1510	9.372903	10.00517
1512	9.277355	10.00513
1514	9.183485	10.00465
1516	9.09347	10.00453
1518	9.009854	10.00505
1520	8.934913	10.00505
1522	8.868307	10.00515
1524	8.808727	10.00499
1526	8.756035	10.00429
1528	8.71427	10.00509
1530	8.698514	10.0048
1532	8.730752	10.00473
1534	8.786232	10.00497
1536	8.846299	10.00446
1538	8.908914	10.00434
1540	8.973872	10.00452
1542	9.037228	10.00506
1544	9.096101	10.00485
1546	9.151817	10.00466
1548	9.202748	10.00526
1550	9.247626	10.00434
1552	9.285825	10.00401
1554	9.320923	10.00443
1556	9.351929	10.00457
1558	9.377308	10.00435
1560	9.398275	10.00457
1562	9.419391	10.0049
1564	9.43693	10.00453
1566	9.450599	10.0044
1568	9.463413	10.00421
1570	9.473652	10.00349
1572	9.483571	10.00389
1574	9.493556	10.00444
1576	9.500549	10.00484
1578	9.505141	10.00465
1580	9.509009	10.0044
1582	9.514701	10.00407
1584	9.5192	10.00418
1586	9.524057	10.00481
1588	9.530047	10.00418
1590	9.533338	10.00423
1592	9.535705	10.00423
1594	9.53864	10.0045
1596	9.541371	10.00497
1598	9.545653	10.0041
1600	9.548215	10.00468
1602	9.548949	10.00447
1604	9.550451	10.0038
1606	9.55124	10.00392
1608	9.552589	10.00408
1610	9.553959	10.00405
1612	9.555752	10.00428
1614	9.556339	10.00358
1616	9.557272	10.00441
1618	9.560317	10.00459
1620	9.562463	10.00383
1622	9.562503	10.00435
1624	9.562164	10.00419
1626	9.562951	10.00532
1628	9.563195	10.00466
1630	9.563146	10.00438
1632	9.564262	10.00447
1634	9.566192	10.00403
1636	9.565952	10.00424
1638	9.56593	10.00423
1640	9.566331	10.00378
1642	9.568282	10.00369
1644	9.568198	10.0042
1646	9.569461	10.00454
1648	9.571535	10.00441
1650	9.57142	10.00396
1652	9.570336	10.0043
1654	9.570987	10.00444
1656	9.571255	10.00489
1658	9.571917	10.00461
1660	9.572304	10.00503
1662	9.57274	10.00468
1664	9.572754	10.00412
1666	9.572178	10.00529
1668	9.571548	10.00514
1670	9.570381	10.00476
1672	9.572271	10.00484
1674	9.573511	10.00501
1676	9.572973	10.00474
1678	9.5729	10.00499
1680	9.572164	10.00491
1682	9.572369	10.00406
1684	9.572962	10.00441
1686	9.57429	10.00434
1688	9.574284	10.00469
1690	9.573899	10.00415
1692	9.572063	10.00419
1694	9.571364	10.00436
1696	9.572478	10.00503
1698	9.572062	10.00496
1700	9.572171	10.00452
1702	9.572157	10.00409
1704	9.571783	10.00442
1706	9.572847	10.00419
1708	9.573805	10.00358
1710	9.573933	10.00403
1712	9.572894	10.00339
1714	9.573987	10.00404
1716	9.575441	10.00388
1718	9.575028	10.00378
1720	9.573521	10.00373
1722	9.573162	10.00427
1724	9.57354	10.00444
1726	9.573005	10.00407
1728	9.573265	10.00392
1730	9.57374	10.00382
1732	9.573901	10.0044
1734	9.574446	10.00516
1736	9.575204	10.00527
1738	9.574585	10.00457
1740	9.575956	10.00497
@8	10	
1742	9.576138	10.00497
1744	9.574765	10.00476
1746	9.551768	10.00529
1748	9.481091	10.00478
1750	9.391161	10.00574
1752	9.299208	10.00535
1754	9.208924	10.00474
1756	9.122352	10.00511
1758	9.041752	10.00559
1760	8.970449	10.00568
1762	8.905582	10.00563
1764	8.848285	10.005
1766	8.799709	10.00558
1768	8.757773	10.00561
1770	8.742532	10.00516
1772	8.773069	10.00545
1774	8.823154	10.00504
1776	8.879781	10.00502
1778	8.939512	10.00573
1780	9.000209	10.00534
1782	9.060236	10.00507
1784	9.116839	10.00554
1786	9.169139	10.00548
1788	9.21717	10.00573
1790	9.261209	10.00575
1792	9.299922	10.00465
1794	9.332885	10.00501
1796	9.361437	10.00423
1798	9.386465	10.00488
1800	9.408494	10.00501
1802	9.427279	10.00447
1804	9.444363	10.00403
1806	9.457744	10.00479
1808	9.469955	10.0048
1810	9.480147	10.00519
1812	9.488365	10.00491
1814	9.49675	10.00471
1816	9.503878	10.00444
1818	9.51007	10.00505
1820	9.51527	10.00543
1822	9.519851	10.00462
1824	9.52482	10.00442
1826	9.528535	10.00532
1828	9.531177	10.00557
1830	9.534798	10.00493
1832	9.537932	10.0052
1834	9.541752	10.00485
1836	9.544573	10.00491
1838	9.546205	10.00504
1840	9.547955	10.00487
1842	9.550599	10.00508
1844	9.552109	10.00515
1846	9.553423	10.00333
1848	9.55497	10.00386
1850	9.558105	10.0043
1852	9.559757	10.00436
1854	9.560163	10.00387
1856	9.560384	10.00397
1858	9.56223	10.00404
1860	9.563073	10.00462
1862	9.563593	10.00427
1864	9.564668	10.00349
1866	9.564776	10.00467
1868	9.565608	10.00442
1870	9.566298	10.00436
1872	9.566152	10.00424
1874	9.568283	10.00435
1876	9.569763	10.00428
1878	9.569525	10.00496
1880	9.569689	10.00458
1882	9.57003	10.00524
1884	9.570204	10.00457
1886	9.56925	10.00444
1888	9.569426	10.00391
1890	9.570425	10.00373
1892	9.571449	10.00368
1894	9.571651	10.00401
1896	9.571264	10.00349
1898	9.571377	10.00426
1900	9.571871	10.00461
1902	9.573042	10.00398
1904	9.573574	10.00443
1906	9.573498	10.00385
1908	9.572266	10.00347
1910	9.571519	10.00418
1912	9.572739	10.00466
1914	9.572789	10.00428
1916	9.573334	10.00352
1918	9.573719	10.0043
1920	9.573909	10.00474
1922	9.574509	10.00398
1924	9.574743	10.00419
1926	9.575015	10.00338
1928	9.574958	10.0041
1930	9.575818	10.00412
1932	9.576172	10.00475
1934	9.57554	10.00431
1936	9.57388	10.00399
1938	9.573782	10.00339
1940	9.574922	10.00412
1942	9.574991	10.00462
1944	9.57499	10.00415
1946	9.575275	10.00346
1948	9.577151	10.00405
1950	9.577935	10.00362
1952	9.577837	10.00384
1954	9.57596	10.00396
1956	9.575505	10.004
1958	9.575735	10.0038
1960	9.576069	10.00338
1962	9.575394	10.00386
1964	9.575496	10.00487
1966	9.575509	10.00423
1968	9.575828	10.00393
1970	9.575546	10.00388
1972	9.574156	10.0038
1974	9.573399	10.00356
1976	9.572973	10.00314
1978	9.575222	10.00366
1980	9.576167	10.00381
@9	10	
1982	9.575539	10.00361
1984	9.573786	10.00365
1986	9.553611	10.00391
1988	9.4884	10.00419
1990	9.403481	10.00418
1992	9.314415	10.00469
1994	9.230923	10.00403
1996	9.148668	10.00359
1998	9.071982	10.00402
2000	9.002313	10.00393
2002	8.94262	10.00509
2004	8.887697	10.00455
2006	8.840795	10.004
2008	8.801426	10.00408
2010	8.78619	10.00486
2012	8.814059	10.00425
2014	8.860802	10.00387
2016	8.913696	10.00437
2018	8.970496	10.00404
2020	9.027747	10.00445
2022	9.084873	10.00466
2024	9.140097	10.00497
2026	9.189485	10.00396
2028	9.235376	10.00399
2030	9.276719	10.0044
2032	9.312829	10.00371
2034	9.343239	10.00463
2036	9.371332	10.00495
2038	9.395654	10.00445
2040	9.415974	10.00519
2042	9.432791	10.00546
2044	9.447795	10.0048
2046	9.461717	10.00505
2048	9.474694	10.00522
2050	9.484985	10.00496
2052	9.494399	10.00482
2054	9.501981	10.00467
2056	9.508122	10.00492
2058	9.514101	10.00523
2060	9.518855	10.00486
2062	9.523257	10.00462
2064	9.526313	10.00494
2066	9.531108	10.00438
2068	9.535255	10.00405
2070	9.538808	10.00472
2072	9.542752	10.00468
2074	9.544454	10.00464
2076	9.546222	10.0041
2078	9.549171	10.00515
2080	9.549918	10.00427
2082	9.550372	10.00437
2084	9.552977	10.00418
2086	9.555131	10.00353
2088	9.556595	10.00473
2090	9.55802	10.00464
2092	9.560112	10.00448
2094	9.561857	10.00361
2096	9.561677	10.00456
2098	9.561644	10.00557
2100	9.563062	10.00473
2102	9.564346	10.00468
2104	9.565231	10.00503
2106	9.566522	10.00423
2108	9.567172	10.00446
2110	9.567258	10.00504
2112	9.567856	10.00504
2114	9.568887	10.00459
2116	9.569064	10.00507
2118	9.569613	10.00449
2120	9.569669	10.00447
2122	9.570322	10.00526
2124	9.571454	10.00491
2126	9.572344	10.0048
2128	9.571102	10.0045
2130	9.571364	10.0051
